route_id,service_id,trip_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id
4486_88211,340,4492_10018,Swords Manor,6720,0,4492_7778195_8828102,4492_309
4486_88211,341,4492_10019,Swords Manor,9726,0,4492_7778195_5041003,4492_309
4486_88248,340,4492_1002,Ashington,2731,1,4492_7778195_7122008,4492_37
4486_88211,342,4492_10020,Swords Manor,16373,0,4492_7778195_5041014,4492_309
4486_88211,340,4492_10021,Swords Manor,2036,0,4492_7778195_5041004,4492_309
4486_88211,341,4492_10022,Swords Manor,9880,0,4492_7778195_5041009,4492_309
4486_88211,340,4492_10023,Swords Manor,1996,0,4492_7778195_5041026,4492_309
4486_88211,342,4492_10024,Swords Manor,16237,0,4492_7778195_5041011,4492_309
4486_88211,341,4492_10025,Swords Manor,9814,0,4492_7778195_5041004,4492_310
4486_88211,340,4492_10026,Swords Manor,1778,0,4492_7778195_5041008,4492_309
4486_88211,341,4492_10027,Swords Manor,9787,0,4492_7778195_5041006,4492_309
4486_88211,342,4492_10028,Swords Manor,16245,0,4492_7778195_5041016,4492_309
4486_88211,340,4492_10029,Swords Manor,1683,0,4492_7778195_5041020,4492_309
4486_88248,341,4492_1003,Ashington,12705,1,4492_7778195_7122004,4492_37
4486_88211,341,4492_10030,Swords Manor,10040,0,4492_7778195_5041016,4492_309
4486_88211,340,4492_10031,Swords Manor,1806,0,4492_7778195_5041013,4492_309
4486_88211,341,4492_10032,Swords Manor,9770,0,4492_7778195_5041015,4492_309
4486_88211,342,4492_10033,Swords Manor,16278,0,4492_7778195_5041005,4492_310
4486_88211,340,4492_10034,Swords Manor,2056,0,4492_7778195_5041023,4492_309
4486_88211,341,4492_10035,Swords Manor,9714,0,4492_7778195_5041012,4492_309
4486_88211,342,4492_10036,Swords Manor,16336,0,4492_7778195_5041019,4492_309
4486_88211,340,4492_10037,Swords Manor,2024,0,4492_7778195_5041017,4492_309
4486_88211,341,4492_10038,Swords Manor,10020,0,4492_7778195_5041002,4492_309
4486_88211,340,4492_10039,Swords Manor,1662,0,4492_7778195_5041014,4492_309
4486_88248,340,4492_1004,Ashington,2740,1,4492_7778195_7122011,4492_37
4486_88211,341,4492_10040,Swords Manor,9728,0,4492_7778195_5041003,4492_309
4486_88211,342,4492_10041,Swords Manor,16416,0,4492_7778195_5041021,4492_310
4486_88211,340,4492_10042,Swords Manor,1706,0,4492_7778195_5041019,4492_309
4486_88211,341,4492_10043,Swords Manor,9882,0,4492_7778195_5041009,4492_309
4486_88211,342,4492_10044,Swords Manor,16239,0,4492_7778195_5041011,4492_309
4486_88211,340,4492_10045,Swords Manor,1981,0,4492_7778195_5041001,4492_309
4486_88211,341,4492_10046,Swords Manor,10057,0,4492_7778195_5041018,4492_309
4486_88211,340,4492_10047,Swords Manor,1780,0,4492_7778195_5041008,4492_309
4486_88211,341,4492_10048,Swords Manor,10004,0,4492_7778195_5041005,4492_309
4486_88211,342,4492_10049,Swords Manor,16289,0,4492_7778195_5041024,4492_310
4486_88248,340,4492_1005,Ashington,2748,1,4492_7778195_7122001,4492_37
4486_88211,340,4492_10050,Swords Manor,1771,0,4492_7778195_5041021,4492_309
4486_88211,341,4492_10051,Swords Manor,10042,0,4492_7778195_5041016,4492_309
4486_88211,342,4492_10052,Swords Manor,16247,0,4492_7778195_5041016,4492_309
4486_88211,340,4492_10053,Swords Manor,1820,0,4492_7778195_5041011,4492_309
4486_88211,341,4492_10054,Swords Manor,9900,0,4492_7778195_5041020,4492_309
4486_88211,340,4492_10055,Swords Manor,2005,0,4492_7778195_5041022,4492_309
4486_88211,341,4492_10056,Swords Manor,10079,0,4492_7778195_5041019,4492_309
4486_88211,342,4492_10057,Swords Manor,16227,0,4492_7778195_5041018,4492_310
4486_88211,340,4492_10058,Swords Manor,6620,0,4492_7778195_8818229,4492_309
4486_88211,341,4492_10059,Swords Manor,10022,0,4492_7778195_5041002,4492_309
4486_88248,341,4492_1006,Ashington,12717,1,4492_7778195_7122006,4492_37
4486_88211,342,4492_10060,Swords Manor,16376,0,4492_7778195_5041023,4492_309
4486_88211,340,4492_10061,Swords Manor,2069,0,4492_7778195_5041024,4492_309
4486_88211,341,4492_10062,Swords Manor,10050,0,4492_7778195_5041017,4492_309
4486_88211,340,4492_10063,Swords Manor,1664,0,4492_7778195_5041014,4492_309
4486_88211,341,4492_10064,Swords Manor,9992,0,4492_7778195_5041013,4492_309
4486_88211,342,4492_10065,Swords Manor,16474,0,4492_7778195_5041022,4492_310
4486_88211,340,4492_10066,Swords Manor,2029,0,4492_7778195_5041030,4492_309
4486_88211,341,4492_10067,Swords Manor,10059,0,4492_7778195_5041018,4492_309
4486_88211,342,4492_10068,Swords Manor,16308,0,4492_7778195_5041009,4492_309
4486_88211,340,4492_10069,Swords Manor,6721,0,4492_7778195_8828202,4492_309
4486_88248,340,4492_1007,Ashington,2671,1,4492_7778195_7122003,4492_37
4486_88211,341,4492_10070,Swords Manor,9939,0,4492_7778195_5041001,4492_309
4486_88211,341,4492_10071,Swords Manor,9828,0,4492_7778195_5041014,4492_309
4486_88211,342,4492_10072,Swords Manor,16234,0,4492_7778195_5041020,4492_310
4486_88211,340,4492_10073,Swords Manor,1782,0,4492_7778195_5041008,4492_311
4486_88211,341,4492_10074,Swords Manor,9774,0,4492_7778195_5041015,4492_309
4486_88211,342,4492_10075,Swords Manor,16229,0,4492_7778195_5041018,4492_310
4486_88211,340,4492_10076,Swords Manor,2074,0,4492_7778195_5041027,4492_311
4486_88211,340,4492_10077,Swords Manor,2060,0,4492_7778195_5041023,4492_309
4486_88211,341,4492_10078,Swords Manor,10083,0,4492_7778195_5041022,4492_310
4486_88211,342,4492_10079,Swords Manor,16378,0,4492_7778195_5041023,4492_311
4486_88248,340,4492_1008,Ashington,2635,1,4492_7778195_7122013,4492_37
4486_88211,340,4492_10080,Swords Manor,1687,0,4492_7778195_5041035,4492_309
4486_88211,341,4492_10081,Swords Manor,9994,0,4492_7778195_5041013,4492_310
4486_88211,342,4492_10082,Swords Manor,16476,0,4492_7778195_5041022,4492_311
4486_88211,342,4492_10083,Swords Manor,16366,0,4492_7778195_5041026,4492_309
4486_88211,341,4492_10084,Swords Manor,9817,0,4492_7778195_5041025,4492_310
4486_88211,340,4492_10085,Swords Manor,2086,0,4492_7778195_5041034,4492_311
4486_88211,341,4492_10086,Swords Manor,9915,0,4492_7778195_5041023,4492_309
4486_88211,342,4492_10087,Swords Manor,16451,0,4492_7778195_5041028,4492_310
4486_88211,340,4492_10088,Swords Manor,1756,0,4492_7778195_5041041,4492_311
4486_88211,340,4492_10089,Swords Manor,2078,0,4492_7778195_5041032,4492_309
4486_88248,342,4492_1009,Ashington,18537,1,4492_7778195_7122001,4492_38
4486_88211,342,4492_10090,Swords Manor,16404,0,4492_7778195_5041029,4492_310
4486_88211,341,4492_10091,Swords Manor,10008,0,4492_7778195_5041027,4492_311
4486_88211,342,4492_10092,Swords Manor,16502,0,4492_7778195_5041036,4492_309
4486_88211,340,4492_10093,Swords Manor,2082,0,4492_7778195_5041033,4492_310
4486_88211,341,4492_10094,Swords Manor,10054,0,4492_7778195_5041017,4492_311
4486_88211,341,4492_10095,Swords Manor,9871,0,4492_7778195_5041024,4492_309
4486_88211,342,4492_10096,Swords Manor,16368,0,4492_7778195_5041026,4492_310
4486_88211,340,4492_10097,Swords Manor,2091,0,4492_7778195_5041036,4492_311
4486_88211,340,4492_10098,Abbey St,2031,1,4492_7778195_5041004,4492_314
4486_88211,340,4492_10099,Abbey St,1675,1,4492_7778195_5041006,4492_314
4486_88252,340,4492_101,Shaw street,1180,0,4492_7778195_9001006,4492_1
4486_88248,341,4492_1010,Ashington,12678,1,4492_7778195_7122001,4492_37
4486_88211,340,4492_10100,Abbey St,1773,1,4492_7778195_5041008,4492_312
4486_88211,340,4492_10101,Abbey St,1813,1,4492_7778195_5041011,4492_312
4486_88211,340,4492_10102,Abbey St,1887,1,4492_7778195_5041015,4492_312
4486_88211,341,4492_10103,Abbey St,9997,1,4492_7778195_5041005,4492_312
4486_88211,340,4492_10104,Abbey St,2062,1,4492_7778195_5041016,4492_313
4486_88211,342,4492_10105,Abbey St,16215,1,4492_7778195_5041001,4492_312
4486_88211,340,4492_10106,Abbey St,1657,1,4492_7778195_5041014,4492_312
4486_88211,341,4492_10107,Abbey St,10023,1,4492_7778195_5041008,4492_312
4486_88211,340,4492_10108,Abbey St,1833,1,4492_7778195_5041002,4492_312
4486_88211,341,4492_10109,Abbey St,10015,1,4492_7778195_5041002,4492_312
4486_88248,340,4492_1011,Ashington,2529,1,4492_7778195_7122005,4492_37
4486_88211,340,4492_10110,Abbey St,2033,1,4492_7778195_5041004,4492_313
4486_88211,340,4492_10111,Abbey St,1677,1,4492_7778195_5041006,4492_312
4486_88211,340,4492_10112,Abbey St,1812,1,4492_7778195_5041005,4492_314
4486_88211,341,4492_10113,Abbey St,9877,1,4492_7778195_5041009,4492_312
4486_88211,342,4492_10114,Abbey St,16701,1,4492_7778195_5041038,4492_312
4486_88211,341,4492_10115,Abbey St,9999,1,4492_7778195_5041005,4492_312
4486_88211,340,4492_10116,Abbey St,1680,1,4492_7778195_5041020,4492_312
4486_88211,340,4492_10117,Abbey St,1803,1,4492_7778195_5041013,4492_312
4486_88211,341,4492_10118,Abbey St,9922,1,4492_7778195_5041010,4492_312
4486_88211,340,4492_10119,Abbey St,2064,1,4492_7778195_5041016,4492_312
4486_88248,340,4492_1012,Ashington,2520,1,4492_7778195_7122007,4492_37
4486_88211,342,4492_10120,Abbey St,16217,1,4492_7778195_5041001,4492_313
4486_88211,341,4492_10121,Abbey St,9711,1,4492_7778195_5041012,4492_312
4486_88211,340,4492_10122,Abbey St,1659,1,4492_7778195_5041014,4492_312
4486_88211,341,4492_10123,Abbey St,10017,1,4492_7778195_5041002,4492_312
4486_88211,342,4492_10124,Abbey St,16257,1,4492_7778195_5041002,4492_313
4486_88211,340,4492_10125,Abbey St,6719,1,4492_7778195_8828102,4492_312
4486_88211,341,4492_10126,Abbey St,9725,1,4492_7778195_5041003,4492_312
4486_88211,342,4492_10127,Abbey St,16413,1,4492_7778195_5041003,4492_312
4486_88211,340,4492_10128,Abbey St,2035,1,4492_7778195_5041004,4492_313
4486_88211,341,4492_10129,Abbey St,9987,1,4492_7778195_5041013,4492_312
4486_88248,341,4492_1013,Ashington,12694,1,4492_7778195_7122003,4492_37
4486_88211,340,4492_10130,Abbey St,1995,1,4492_7778195_5041026,4492_312
4486_88211,342,4492_10131,Abbey St,16303,1,4492_7778195_5041009,4492_312
4486_88211,341,4492_10132,Abbey St,10001,1,4492_7778195_5041005,4492_313
4486_88211,340,4492_10133,Abbey St,1777,1,4492_7778195_5041008,4492_312
4486_88211,341,4492_10134,Abbey St,9934,1,4492_7778195_5041001,4492_312
4486_88211,340,4492_10135,Abbey St,1682,1,4492_7778195_5041020,4492_312
4486_88211,342,4492_10136,Abbey St,16320,1,4492_7778195_5041007,4492_313
4486_88211,341,4492_10137,Abbey St,9823,1,4492_7778195_5041014,4492_312
4486_88211,340,4492_10138,Abbey St,1805,1,4492_7778195_5041013,4492_312
4486_88211,341,4492_10139,Abbey St,10027,1,4492_7778195_5041008,4492_312
4486_88248,342,4492_1014,Ashington,18507,1,4492_7778195_7122003,4492_37
4486_88211,342,4492_10140,Abbey St,16219,1,4492_7778195_5041001,4492_313
4486_88211,340,4492_10141,Abbey St,2055,1,4492_7778195_5041023,4492_312
4486_88211,341,4492_10142,Abbey St,9907,1,4492_7778195_5041007,4492_312
4486_88211,342,4492_10143,Abbey St,16300,1,4492_7778195_5041013,4492_312
4486_88211,340,4492_10144,Abbey St,1892,1,4492_7778195_5041025,4492_313
4486_88211,341,4492_10145,Abbey St,9943,1,4492_7778195_5041011,4492_312
4486_88211,340,4492_10146,Abbey St,1763,1,4492_7778195_5041018,4492_312
4486_88211,342,4492_10147,Abbey St,16374,1,4492_7778195_5041014,4492_312
4486_88211,341,4492_10148,Abbey St,10047,1,4492_7778195_5041017,4492_313
4486_88211,340,4492_10149,Abbey St,2037,1,4492_7778195_5041004,4492_312
4486_88248,340,4492_1015,Ashington,2638,1,4492_7778195_7122009,4492_37
4486_88211,341,4492_10150,Abbey St,9989,1,4492_7778195_5041013,4492_312
4486_88211,342,4492_10151,Abbey St,16238,1,4492_7778195_5041011,4492_312
4486_88211,340,4492_10152,Abbey St,1997,1,4492_7778195_5041026,4492_313
4486_88211,341,4492_10153,Abbey St,9815,1,4492_7778195_5041004,4492_312
4486_88211,340,4492_10154,Abbey St,1779,1,4492_7778195_5041008,4492_312
4486_88211,341,4492_10155,Abbey St,9936,1,4492_7778195_5041001,4492_312
4486_88211,342,4492_10156,Abbey St,16231,1,4492_7778195_5041020,4492_313
4486_88211,340,4492_10157,Abbey St,1684,1,4492_7778195_5041020,4492_312
4486_88211,341,4492_10158,Abbey St,9825,1,4492_7778195_5041014,4492_312
4486_88211,342,4492_10159,Abbey St,16294,1,4492_7778195_5041017,4492_312
4486_88248,341,4492_1016,Ashington,12727,1,4492_7778195_7122005,4492_37
4486_88211,340,4492_10160,Abbey St,2071,1,4492_7778195_5041027,4492_313
4486_88211,341,4492_10161,Abbey St,9771,1,4492_7778195_5041015,4492_312
4486_88211,340,4492_10162,Abbey St,2057,1,4492_7778195_5041023,4492_312
4486_88211,341,4492_10163,Abbey St,9909,1,4492_7778195_5041007,4492_312
4486_88211,342,4492_10164,Abbey St,16337,1,4492_7778195_5041019,4492_313
4486_88211,340,4492_10165,Abbey St,6619,1,4492_7778195_8818229,4492_312
4486_88211,341,4492_10166,Abbey St,10021,1,4492_7778195_5041002,4492_312
4486_88211,340,4492_10167,Abbey St,2025,1,4492_7778195_5041017,4492_312
4486_88211,342,4492_10168,Abbey St,16417,1,4492_7778195_5041021,4492_313
4486_88211,341,4492_10169,Abbey St,10049,1,4492_7778195_5041017,4492_312
4486_88248,340,4492_1017,Ashington,2708,1,4492_7778195_7122010,4492_37
4486_88211,340,4492_10170,Abbey St,1765,1,4492_7778195_5041018,4492_312
4486_88211,342,4492_10171,Abbey St,16240,1,4492_7778195_5041011,4492_312
4486_88211,341,4492_10172,Abbey St,9991,1,4492_7778195_5041013,4492_313
4486_88211,340,4492_10173,Abbey St,1707,1,4492_7778195_5041019,4492_312
4486_88211,341,4492_10174,Abbey St,10058,1,4492_7778195_5041018,4492_312
4486_88211,340,4492_10175,Abbey St,1982,1,4492_7778195_5041001,4492_312
4486_88211,342,4492_10176,Abbey St,16290,1,4492_7778195_5041024,4492_313
4486_88211,341,4492_10177,Abbey St,9938,1,4492_7778195_5041001,4492_312
4486_88211,340,4492_10178,Abbey St,1781,1,4492_7778195_5041008,4492_312
4486_88211,342,4492_10179,Abbey St,16248,1,4492_7778195_5041016,4492_312
4486_88248,342,4492_1018,Ashington,18528,1,4492_7778195_7122002,4492_37
4486_88211,341,4492_10180,Abbey St,9827,1,4492_7778195_5041014,4492_313
4486_88211,340,4492_10181,Abbey St,1686,1,4492_7778195_5041020,4492_312
4486_88211,341,4492_10182,Abbey St,9901,1,4492_7778195_5041020,4492_313
4486_88211,342,4492_10183,Abbey St,16228,1,4492_7778195_5041018,4492_312
4486_88211,340,4492_10184,Abbey St,1679,1,4492_7778195_5041029,4492_312
4486_88211,341,4492_10185,Abbey St,9911,1,4492_7778195_5041007,4492_312
4486_88211,340,4492_10186,Abbey St,2059,1,4492_7778195_5041023,4492_312
4486_88211,342,4492_10187,Abbey St,16377,1,4492_7778195_5041023,4492_313
4486_88211,341,4492_10188,Abbey St,10051,1,4492_7778195_5041017,4492_312
4486_88211,340,4492_10189,Abbey St,2070,1,4492_7778195_5041024,4492_312
4486_88248,341,4492_1019,Ashington,12751,1,4492_7778195_7122007,4492_37
4486_88211,342,4492_10190,Abbey St,16313,1,4492_7778195_5041025,4492_312
4486_88211,340,4492_10191,Abbey St,1665,1,4492_7778195_5041014,4492_312
4486_88211,341,4492_10192,Abbey St,9868,1,4492_7778195_5041024,4492_312
4486_88211,342,4492_10193,Abbey St,16365,1,4492_7778195_5041026,4492_312
4486_88211,340,4492_10194,Abbey St,2030,1,4492_7778195_5041030,4492_313
4486_88211,341,4492_10195,Abbey St,10045,1,4492_7778195_5041016,4492_312
4486_88211,340,4492_10196,Abbey St,1984,1,4492_7778195_5041001,4492_312
4486_88211,342,4492_10197,Abbey St,16235,1,4492_7778195_5041020,4492_312
4486_88211,340,4492_10198,Abbey St,1808,1,4492_7778195_5041031,4492_312
4486_88211,341,4492_10199,Abbey St,9914,1,4492_7778195_5041023,4492_313
4486_88252,342,4492_102,Shaw street,15793,0,4492_7778195_9001001,4492_1
4486_88248,340,4492_1020,Ashington,2718,1,4492_7778195_7122012,4492_38
4486_88211,342,4492_10200,Abbey St,16230,1,4492_7778195_5041018,4492_312
4486_88211,340,4492_10201,Abbey St,2077,1,4492_7778195_5041032,4492_312
4486_88211,341,4492_10202,Abbey St,9719,1,4492_7778195_5041012,4492_313
4486_88211,342,4492_10203,Abbey St,16379,1,4492_7778195_5041023,4492_312
4486_88211,340,4492_10204,Abbey St,2081,1,4492_7778195_5041033,4492_312
4486_88211,341,4492_10205,Abbey St,10053,1,4492_7778195_5041017,4492_313
4486_88211,342,4492_10206,Abbey St,16315,1,4492_7778195_5041025,4492_312
4486_88211,341,4492_10207,Abbey St,9870,1,4492_7778195_5041024,4492_312
4486_88211,340,4492_10208,Abbey St,2090,1,4492_7778195_5041036,4492_313
4486_88211,340,4492_10209,Abbey St,2017,1,4492_7778195_5041042,4492_312
4486_88248,340,4492_1021,Ashington,2634,1,4492_7778195_7122002,4492_37
4486_88211,341,4492_10210,Abbey St,9831,1,4492_7778195_5041014,4492_313
4486_88211,342,4492_10211,Abbey St,16452,1,4492_7778195_5041028,4492_315
4486_88211,340,4492_10212,Abbey St,2079,1,4492_7778195_5041032,4492_312
4486_88211,342,4492_10213,Abbey St,16405,1,4492_7778195_5041029,4492_313
4486_88211,341,4492_10214,Abbey St,9777,1,4492_7778195_5041015,4492_315
4486_88211,342,4492_10215,Abbey St,16503,1,4492_7778195_5041036,4492_312
4486_88211,340,4492_10216,Abbey St,2083,1,4492_7778195_5041033,4492_313
4486_88211,341,4492_10217,Abbey St,10055,1,4492_7778195_5041017,4492_315
4486_88209,340,4492_10218,Swords Bus.Pk,1811,0,4492_7778195_5041005,4492_316
4486_88209,340,4492_10219,Swords Bus.Pk,1774,0,4492_7778195_5041008,4492_316
4486_88248,341,4492_1022,Ashington,12763,1,4492_7778195_7122002,4492_37
4486_88209,340,4492_10220,Abbey St,1775,1,4492_7778195_5041008,4492_317
4486_88209,340,4492_10221,Abbey St,6616,1,4492_7778195_8818228,4492_317
4486_88212,340,4492_10222,Swords Manor,6622,0,4492_7778195_8818231,4492_318
4486_88212,340,4492_10223,Knocksedan,6609,0,4492_7778195_8818225,4492_319
4486_88212,340,4492_10224,Swords Manor,6605,0,4492_7778195_8818224,4492_318
4486_88212,340,4492_10225,UCD,6606,1,4492_7778195_8818124,4492_320
4486_88212,340,4492_10226,UCD,6618,1,4492_7778195_8818129,4492_324
4486_88212,340,4492_10227,UCD,6614,1,4492_7778195_8818127,4492_322
4486_88212,340,4492_10228,UCD,6594,1,4492_7778195_8818119,4492_321
4486_88212,340,4492_10229,UCD,6617,1,4492_7778195_8818128,4492_322
4486_88248,342,4492_1023,Ashington,18547,1,4492_7778195_7122006,4492_37
4486_88212,340,4492_10230,UCD,6607,1,4492_7778195_8818125,4492_323
4486_88212,340,4492_10231,UCD,6621,1,4492_7778195_8818131,4492_322
4486_88213,340,4492_10232,Portmarnock,5028,0,4492_7778195_6042005,4492_325
4486_88213,340,4492_10233,Portmarnock,4979,0,4492_7778195_6042011,4492_325
4486_88213,340,4492_10234,Portmarnock,4793,0,4492_7778195_6042012,4492_325
4486_88213,340,4492_10235,Portmarnock,4900,0,4492_7778195_6042001,4492_325
4486_88213,341,4492_10236,Portmarnock,12562,0,4492_7778195_6042002,4492_325
4486_88213,340,4492_10237,Portmarnock,4867,0,4492_7778195_6042002,4492_325
4486_88213,340,4492_10238,Portmarnock,4829,0,4492_7778195_6042007,4492_325
4486_88213,341,4492_10239,Portmarnock,12536,0,4492_7778195_6042004,4492_325
4486_88248,340,4492_1024,Ashington,2710,1,4492_7778195_7122014,4492_37
4486_88213,340,4492_10240,Portmarnock,4875,0,4492_7778195_6042010,4492_325
4486_88213,341,4492_10241,Portmarnock,12337,0,4492_7778195_6042005,4492_325
4486_88213,340,4492_10242,Portmarnock,5012,0,4492_7778195_6042015,4492_325
4486_88213,340,4492_10243,Portmarnock,5030,0,4492_7778195_6042005,4492_325
4486_88213,341,4492_10244,Portmarnock,12516,0,4492_7778195_6042006,4492_325
4486_88213,342,4492_10245,Portmarnock,18151,0,4492_7778195_6042001,4492_326
4486_88213,340,4492_10246,Portmarnock,4981,0,4492_7778195_6042011,4492_325
4486_88213,341,4492_10247,Portmarnock,12564,0,4492_7778195_6042002,4492_325
4486_88213,340,4492_10248,Portmarnock,4795,0,4492_7778195_6042012,4492_325
4486_88213,342,4492_10249,Portmarnock,18030,0,4492_7778195_6042003,4492_325
4486_88248,341,4492_1025,Ashington,12707,1,4492_7778195_7122004,4492_37
4486_88213,341,4492_10250,Portmarnock,12547,0,4492_7778195_6042008,4492_326
4486_88213,340,4492_10251,Portmarnock,4831,0,4492_7778195_6042007,4492_325
4486_88213,341,4492_10252,Portmarnock,12538,0,4492_7778195_6042004,4492_325
4486_88213,340,4492_10253,Portmarnock,4877,0,4492_7778195_6042010,4492_325
4486_88213,341,4492_10254,Portmarnock,12339,0,4492_7778195_6042005,4492_325
4486_88213,342,4492_10255,Portmarnock,18153,0,4492_7778195_6042001,4492_326
4486_88213,340,4492_10256,Portmarnock,5014,0,4492_7778195_6042015,4492_325
